stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
11,1,AL,1,3625.7683,1,11,3,5225,112888,18,5,0,0,60,40,0,1,2,100,0,0,0,0,6,-99
11,1,AL,1,3625.7683,1,4,3,9000,36600,13,5,0,0,95,5,0,1,3,0,85,0,0,10,1,-99
11,1,AL,1,3625.7683,1,3,1,15000,50000,16,1,0,0,0,100,0,1,2,100,0,0,0,0,1,9
11,1,AL,1,3625.7683,1,17,1,600,127396,12.5,5,0,0,100,0,0,1,2,98,0,0,0,0,3,-99
11,1,AL,1,3625.7683,1,17,1,10,78000,10,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
11,1,AL,1,3625.7683,1,15,1,1000,242600,16,5,0,0,95,5,0,1,2,80,15,3,2,0,1,-99
11,1,AL,1,3625.7683,1,7,1,40000,104875,15,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,4,-99
11,1,AL,1,3625.7683,1,7,3,12884,201000,17,5,0,0,100,0,0,1,3,0,100,0,0,0,1,-99
11,1,AL,1,3625.7683,1,17,1,581,152531,9,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
11,1,AL,1,3625.7683,1,3,1,25000,115000,17,5,0,0,100,0,0,1,2,85,0,5,10,0,1,-99
11,1,AL,1,3625.7683,1,17,1,3840,88365,18,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
11,1,AL,1,3625.7683,1,7,2,12000,78000,20,5,0,0,100,0,0,1,2,98,0,1,0,0,4,-99
11,1,AL,1,3625.7683,1,6,2,7000,60000,19,5,0,0,100,0,0,2,2,100,0,0,0,0,4,-99
11,1,AL,1,3625.7683,1,2,1,8673,13650,16.5,5,0,0,100,0,0,1,2,80,15,0,5,0,4,-99
11,1,AL,1,3625.7683,1,5,1,20000,105000,12,5,0,0,100,0,0,1,2,50,0,0,0,30,1,-99
11,1,AL,1,3625.7683,20,17,7,3000,150000,10.3,1,0,0,0,100,0,-99,2,95,0,0,0,0,1,-99
11,1,AL,1,3625.7683,1,4,2,2000,22000,-99,5,0,0,100,0,0,-99,3,0,90,0,10,0,6,-99
11,1,AL,1,3625.7683,1,17,1,100,200000,16,5,0,0,100,0,0,2,2,100,0,0,0,0,6,-99
11,1,AL,1,3625.7683,1,1,1,19000,33000,18,5,0,0,100,0,0,1,2,80,0,10,10,0,18,-99
11,1,AL,1,3625.7683,1,17,1,5000,203000,16,5,0,0,100,0,0,2,2,100,0,0,0,0,4,-99
11,1,AL,1,3625.7683,1,6,2,5550,70000,17,1,0,0,30,70,0,1,2,70,0,0,0,0,1,6
11,1,AL,1,3625.7683,1,17,1,2000,130190,25,5,0,0,100,0,0,2,2,100,0,0,0,0,4,-99
11,1,AL,1,3625.7683,1,1,1,10000,22000,16,5,0,0,100,0,0,-99,2,70,15,10,5,0,1,-99
11,1,AL,1,3625.7683,1,5,1,17000,88000,15,5,0,0,100,0,0,1,2,70,15,10,5,0,1,-99
11,1,AL,1,3625.7683,1,3,1,13208,22000,15,5,0,0,100,0,0,1,2,40,20,20,20,0,4,-99
11,1,AL,1,3625.7683,1,9,1,25000,144000,22.5,5,0,0,50,50,0,1,4,25,25,50,0,0,4,-99
11,1,AL,1,3625.7683,1,6,1,14483,100120,14.4,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
11,1,AL,1,3625.7683,1,15,1,0,69996,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,1,-99
11,1,AL,1,3625.7683,1,17,1,7068,187068,22,5,0,0,100,0,0,2,2,100,0,0,0,0,6,-99
11,1,AL,1,3625.7683,1,17,1,27692,121150,15.3,5,0,0,100,0,0,2,3,35,65,0,0,0,4,-99
11,1,AL,1,3625.7683,1,8,1,31075,204237,16,5,0,0,100,0,0,1,2,100,0,0,0,0,6,-99
11,1,AL,1,3625.7683,1,13,1,3150,106345,23.1,5,0,0,100,0,0,2,2,100,0,0,0,0,15,-99
11,1,AL,1,3625.7683,1,7,1,17000,121228,19,5,0,0,100,0,0,2,2,65,25,10,0,0,4,-99
11,1,AL,1,3625.7683,1,9,1,15000,109108,19,5,0,0,100,0,0,2,3,20,80,0,0,0,13,-99
11,1,AL,1,3625.7683,1,17,1,6406,138601,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,15,-99
11,1,AL,1,3625.7683,1,2,1,8000,17000,18,1,0,0,50,50,0,1,7,-99,-99,-99,-99,-99,4,6
11,1,AL,1,3625.7683,1,12,1,40000,148000,14,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
11,1,AL,1,3625.7683,1,2,1,30000,58000,27,5,0,0,100,0,0,2,7,-99,-99,-99,-99,-99,18,-99
11,1,AL,1,3625.7683,1,17,1,10000,130190,12,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
11,1,AL,1,3625.7683,1,17,2,240,150424,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
11,1,AL,1,3625.7683,1,17,1,2063,200000,18.7,5,0,0,100,0,0,1,1,25,0,0,0,0,1,-99
12,1,AL,2,3359.2766,4,4,1,23164,57955,16,1,0,0,0,100,0,1,4,20,30,40,10,0,4,7
12,1,AL,2,3359.2766,4,9,1,8000,116000,18,5,0,0,100,0,0,1,2,95,5,0,0,0,4,-99
12,1,AL,2,3359.2766,2,6,1,25000,136000,20,5,0,0,100,0,0,1,2,80,5,5,5,5,3,-99
12,1,AL,2,3359.2766,4,9,1,13000,85400,22,5,0,0,100,0,0,2,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,4,13,2,34637,104637,25,1,0,0,0,100,0,2,2,100,0,0,0,0,4,-99
12,1,AL,2,3359.2766,4,1,1,15000,19000,14,5,0,0,100,0,0,1,2,80,0,15,5,0,1,-99
12,1,AL,2,3359.2766,4,13,2,6000,85000,13,1,0,0,40,60,0,1,4,0,0,100,0,0,10,14
12,1,AL,2,3359.2766,4,17,2,2703,201703,12,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,2,8,1,32000,195000,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,23,-99
12,1,AL,2,3359.2766,3,16,1,2500,185000,15,1,0,0,3,97,0,1,2,98,0,2,0,0,18,12
12,1,AL,2,3359.2766,4,5,1,17240,84347,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,10,-99
12,1,AL,2,3359.2766,4,3,1,22000,48000,21,5,0,0,100,0,0,1,2,70,15,15,0,0,14,-99
12,1,AL,2,3359.2766,4,4,1,20000,86000,15,5,0,0,50,50,0,1,2,75,0,0,25,0,14,-99
12,1,AL,2,3359.2766,4,4,1,4032,18800,23,5,0,0,100,0,0,1,6,0,0,0,0,100,10,-99
12,1,AL,2,3359.2766,4,5,1,9000,37678,18,5,0,0,100,0,0,1,2,85,14,1,0,0,10,-99
12,1,AL,2,3359.2766,4,17,1,2194,127000,15,5,0,0,100,0,0,1,1,10,0,0,0,0,4,-99
12,1,AL,2,3359.2766,4,3,1,6000,19000,18,5,0,0,100,0,0,2,2,80,10,5,5,0,4,-99
12,1,AL,2,3359.2766,4,7,2,21840,163850,14,5,0,0,100,0,0,1,3,0,98,1,1,0,1,-99
12,1,AL,2,3359.2766,4,7,1,10000,51000,15,5,0,0,100,0,0,1,2,90,0,0,10,0,1,-99
12,1,AL,2,3359.2766,4,4,1,70000,145000,15.5,1,0,0,20,80,0,1,2,20,20,20,20,20,15,14
12,1,AL,2,3359.2766,3,13,1,0,109118,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,3,-99
12,1,AL,2,3359.2766,4,2,1,17274,35274,22,5,0,0,100,0,0,1,2,80,0,0,20,0,24,-99
12,1,AL,2,3359.2766,4,9,2,12521,89976,17.3,5,0,0,100,0,0,1,5,50,0,0,50,0,1,-99
12,1,AL,2,3359.2766,4,2,1,15180,38865,15.2,1,0,0,25,75,0,1,2,40,40,15,5,0,1,14
12,1,AL,2,3359.2766,4,16,1,600,92000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,4,3,1,14697,51438,15,1,0,0,0,100,0,1,2,100,0,0,0,0,15,12
12,1,AL,2,3359.2766,4,1,1,10000,36000,18,5,0,0,100,0,0,1,2,95,0,5,0,0,4,-99
12,1,AL,2,3359.2766,2,9,1,31000,244000,16,1,0,0,0,100,0,1,2,90,10,0,0,0,1,-99
12,1,AL,2,3359.2766,4,1,1,25000,50000,20,1,0,0,0,100,0,1,2,90,8,1,0,1,4,10
12,1,AL,2,3359.2766,4,3,1,17073,48715,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,4,1,1,10863,15683,24.1,5,0,0,100,0,0,2,2,60,10,0,0,30,2,-99
12,1,AL,2,3359.2766,4,5,1,27000,113000,20,5,0,0,100,0,0,1,3,0,85,10,0,5,7,-99
12,1,AL,2,3359.2766,2,6,1,25000,97530,19,5,0,0,100,0,0,1,2,75,25,0,0,0,2,-99
12,1,AL,2,3359.2766,2,5,2,23000,114000,24,5,0,0,100,0,0,1,2,90,6,2,1,1,3,-99
12,1,AL,2,3359.2766,4,2,1,15000,35711,24,5,0,0,100,0,0,1,2,75,25,0,0,0,1,-99
12,1,AL,2,3359.2766,3,3,1,24052,44104,14,1,0,0,0,100,0,1,3,25,75,0,0,0,4,10
12,1,AL,2,3359.2766,4,9,1,15000,132644,-99,5,0,0,100,0,0,1,2,90,0,0,10,0,4,-99
12,1,AL,2,3359.2766,4,5,1,33500,154310,21.8,5,0,0,100,0,0,2,2,99,1,0,0,0,10,-99
12,1,AL,2,3359.2766,4,5,1,15000,65000,15,5,0,0,100,0,0,1,2,90,5,5,0,0,4,-99
12,1,AL,2,3359.2766,4,3,1,14000,40000,15,5,0,0,90,10,0,1,2,70,10,10,10,0,7,-99
12,1,AL,2,3359.2766,2,4,1,20000,82000,24.5,5,0,0,100,0,0,1,2,70,5,5,20,0,3,-99
12,1,AL,2,3359.2766,4,2,1,6318,33318,18,1,0,0,10,90,0,1,2,100,0,0,0,0,14,14
12,1,AL,2,3359.2766,4,17,1,1000,187020,18.5,1,0,0,0,100,0,1,2,100,0,0,0,0,1,3
12,1,AL,2,3359.2766,4,1,1,23000,26270,20,5,0,0,100,0,0,1,2,80,10,0,10,0,24,-99
12,1,AL,2,3359.2766,4,15,1,3000,147000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,4,7,1,17302,104875,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,9,-99
12,1,AL,2,3359.2766,3,1,1,10240,10240,14,1,0,0,0,100,0,1,2,100,0,0,0,0,3,14
12,1,AL,2,3359.2766,4,2,1,20000,38000,15,5,0,0,100,0,0,1,2,99,0,0,1,0,18,-99
12,1,AL,2,3359.2766,4,5,1,12000,94000,14,1,0,0,0,100,0,1,2,95,3,2,0,0,4,1
12,1,AL,2,3359.2766,4,2,2,6500,9600,18,5,0,0,100,0,0,1,5,0,0,0,100,0,18,-99
12,1,AL,2,3359.2766,2,10,1,24000,142257,23.5,5,0,0,100,0,0,1,2,80,15,5,0,0,17,-99
12,1,AL,2,3359.2766,4,3,1,15000,46000,20,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,2,12,1,30000,237000,18,5,0,0,100,0,0,1,2,90,10,0,0,0,13,-99
12,1,AL,2,3359.2766,4,7,1,12977,104875,12,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,1,-99
12,1,AL,2,3359.2766,4,16,1,14000,168473,10,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,2,7,1,20000,140000,20,5,0,0,100,0,0,1,2,80,20,0,0,0,17,-99
12,1,AL,2,3359.2766,4,8,1,12900,112822,-99,5,0,0,100,0,0,1,2,98,0,0,0,2,15,-99
12,1,AL,2,3359.2766,4,10,1,2000,175000,15,5,0,0,100,0,0,1,2,100,0,0,0,0,15,-99
12,1,AL,2,3359.2766,4,10,1,3650,151857,15,5,0,0,100,0,0,1,2,90,5,4,1,0,10,-99
12,1,AL,2,3359.2766,2,3,2,12000,30000,20,5,0,0,100,0,0,1,2,55,20,15,10,0,3,-99
12,1,AL,2,3359.2766,4,8,1,5000,133713,20,5,0,0,100,0,0,1,3,0,100,0,0,0,4,-99
12,1,AL,2,3359.2766,4,3,1,25000,75000,15,5,0,0,70,30,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,4,6,1,11000,75000,18,5,0,0,80,20,0,-99,2,70,30,0,0,0,13,-99
12,1,AL,2,3359.2766,2,2,1,6800,14216,15.6,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,3,-99
12,1,AL,2,3359.2766,4,1,1,16440,30841,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,4,3
12,1,AL,2,3359.2766,3,14,1,13921,133475,-99,5,0,0,100,0,0,1,1,0,0,0,0,0,17,-99
12,1,AL,2,3359.2766,4,3,1,18000,48901,21.7,5,0,0,100,0,0,1,2,67,13,9,7,4,4,-99
12,1,AL,2,3359.2766,4,1,2,18000,21000,13,5,0,0,100,0,0,1,2,60,10,30,0,0,1,-99
12,1,AL,2,3359.2766,4,11,1,20000,220000,15,5,0,0,100,0,0,2,2,80,5,5,0,0,10,-99
12,1,AL,2,3359.2766,4,5,2,20000,98000,23,5,0,0,100,0,0,1,2,90,0,0,10,0,4,-99
12,1,AL,2,3359.2766,4,13,1,10000,39641,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,10,-99
12,1,AL,2,3359.2766,4,13,1,6917,131050,16.9,1,0,0,40,60,0,2,2,100,0,0,0,0,9,14
12,1,AL,2,3359.2766,2,4,2,12000,51000,24,5,0,0,100,0,0,1,5,30,3,17,50,0,23,-99
12,1,AL,2,3359.2766,3,3,1,18625,48715,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,23,-99
12,1,AL,2,3359.2766,4,4,2,11000,66116,-99,5,0,0,100,0,0,1,2,85,10,5,0,0,1,-99
12,1,AL,2,3359.2766,3,3,2,6208,48715,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,3,6
12,1,AL,2,3359.2766,3,8,1,12900,125513,-99,5,0,0,100,0,0,1,2,99,0,1,0,0,1,-99
12,1,AL,2,3359.2766,4,9,1,35000,156000,16,5,0,0,100,0,0,1,3,0,100,0,0,0,6,-99
12,1,AL,2,3359.2766,4,17,1,10568,133205,30,5,0,0,100,0,0,1,2,80,10,10,0,0,1,-99
12,1,AL,2,3359.2766,4,2,1,15000,25000,15,5,0,0,100,0,0,1,2,84,5,5,5,1,3,-99
12,1,AL,2,3359.2766,2,8,1,10000,100000,18,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,2,6,1,8000,84696,18,5,0,0,100,0,0,1,2,99,0,0,0,1,23,-99
12,1,AL,2,3359.2766,3,3,1,5000,34000,16,5,0,0,100,0,0,1,2,97,1,0,0,2,1,-99
12,1,AL,2,3359.2766,3,11,1,5000,90000,15,1,0,0,0,100,0,1,2,100,0,0,0,0,6,14
12,1,AL,2,3359.2766,4,5,2,12000,110000,20,5,0,0,100,0,0,1,2,75,0,25,0,0,4,-99
12,1,AL,2,3359.2766,4,6,2,12868,88000,13.5,5,0,0,100,0,0,1,2,90,9,1,0,0,18,-99
12,1,AL,2,3359.2766,4,13,1,500,135000,23,5,0,0,100,0,0,2,3,0,100,0,0,0,10,-99
12,1,AL,2,3359.2766,1,15,1,7421,151510,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,3,-99
12,1,AL,2,3359.2766,4,7,1,17302,104875,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,10,-99
12,1,AL,2,3359.2766,2,5,2,25000,111000,16,5,0,0,100,0,0,1,2,90,0,8,0,2,17,-99
12,1,AL,2,3359.2766,4,12,1,0,157173,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,1,-99
12,1,AL,2,3359.2766,4,4,1,5000,19000,19,5,0,0,100,0,0,1,2,100,0,0,0,0,24,-99
12,1,AL,2,3359.2766,1,2,1,20000,40000,19,5,0,0,100,0,0,1,2,40,20,20,10,10,4,-99
12,1,AL,2,3359.2766,4,12,1,100,140000,18,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
12,1,AL,2,3359.2766,2,3,1,18000,44000,22,5,0,0,100,0,0,1,2,85,0,15,0,0,2,-99
12,1,AL,2,3359.2766,2,6,1,20000,69000,19,5,0,0,75,25,0,1,2,70,10,20,0,0,15,-99
12,1,AL,2,3359.2766,4,12,1,5000,147420,20.1,5,0,0,100,0,0,1,2,90,0,0,0,0,10,-99
12,1,AL,2,3359.2766,4,8,1,5000,125513,-99,5,0,0,100,0,0,1,2,95,5,0,0,0,10,-99
12,1,AL,2,3359.2766,4,3,1,21208,40000,20,5,0,0,100,0,0,1,4,0,0,100,0,0,1,-99
12,1,AL,2,3359.2766,4,17,2,10000,130190,19,5,0,0,100,0,0,1,2,50,50,0,0,0,1,-99
12,1,AL,2,3359.2766,4,11,1,15000,160000,20,5,0,0,100,0,0,1,3,0,100,0,0,0,15,-99
12,1,AL,2,3359.2766,4,3,1,34208,48715,18.5,5,0,0,100,0,0,1,2,70,20,10,0,0,4,-99
12,1,AL,2,3359.2766,4,1,1,14267,23000,20,1,0,0,15,85,0,1,2,80,20,0,0,0,4,14
12,1,AL,2,3359.2766,3,8,2,12000,155141,11,5,0,0,95,5,0,1,2,80,15,5,0,0,4,-99
12,1,AL,2,3359.2766,2,9,1,31490,220434,25,5,0,0,100,0,0,1,3,5,90,5,0,0,23,-99
12,1,AL,2,3359.2766,2,8,1,5000,125513,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,18,14
12,1,AL,2,3359.2766,4,4,1,10000,45000,19,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,4,13,1,2000,80000,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,1,-99
12,1,AL,2,3359.2766,4,3,1,10000,40000,17.5,5,0,0,100,0,0,1,2,50,50,0,0,0,15,-99
12,1,AL,2,3359.2766,2,8,1,6982,157464,25.7,5,0,0,100,0,0,1,4,30,10,30,20,10,1,-99
12,1,AL,2,3359.2766,4,8,2,4300,125513,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,2,12,1,10000,141495,20,5,0,0,100,0,0,1,2,90,0,0,0,10,23,-99
12,1,AL,2,3359.2766,4,1,1,26000,29000,15,5,0,0,100,0,0,1,2,75,15,5,5,0,1,-99
12,1,AL,2,3359.2766,4,4,2,12000,60000,23,5,0,0,100,0,0,1,2,100,0,0,0,0,18,-99
12,1,AL,2,3359.2766,4,7,1,15000,91000,21.4,5,0,0,100,0,0,1,2,75,13,0,12,0,6,-99
12,1,AL,2,3359.2766,3,13,1,5798,109118,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,3,-99
12,1,AL,2,3359.2766,4,15,1,4000,167000,15,1,0,0,20,80,0,1,2,100,0,0,0,0,1,11
12,1,AL,2,3359.2766,2,3,1,18625,48715,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,3,-99
12,1,AL,2,3359.2766,3,17,1,12000,144709,16,1,0,0,0,100,0,1,2,100,0,0,0,0,3,13
12,1,AL,2,3359.2766,4,9,1,2000,148000,18,5,0,0,100,0,0,1,3,0,100,0,0,0,1,-99
12,1,AL,2,3359.2766,4,7,1,1000,83541,22.6,5,0,0,100,0,0,1,2,98,0,0,2,0,18,-99
12,1,AL,2,3359.2766,4,4,1,23127,84000,-99,5,0,0,100,0,0,1,2,50,50,0,0,0,1,-99
12,1,AL,2,3359.2766,4,1,1,20000,26000,-99,5,0,0,100,0,0,1,3,0,100,0,0,0,4,-99
12,1,AL,2,3359.2766,4,4,2,18761,66116,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,4,1,1,7000,18000,22,5,0,0,100,0,0,1,3,50,50,0,0,0,14,-99
12,1,AL,2,3359.2766,4,1,2,12000,15000,17.1,5,0,0,100,0,0,1,2,90,5,5,0,0,15,-99
12,1,AL,2,3359.2766,4,7,1,12000,68000,16,5,0,0,100,0,0,1,2,99,0,1,0,0,15,-99
12,1,AL,2,3359.2766,2,5,1,30000,120000,18,1,0,0,10,90,0,1,2,75,5,10,10,0,4,14
12,1,AL,2,3359.2766,4,9,1,18000,117000,14,5,0,0,100,0,0,1,2,100,0,0,0,0,9,-99
12,1,AL,2,3359.2766,4,17,1,5000,125000,12,5,0,0,100,0,0,1,4,0,50,50,0,0,1,-99
12,1,AL,2,3359.2766,4,2,2,12000,33000,17,5,0,0,100,0,0,1,2,75,0,15,0,10,6,-99
12,1,AL,2,3359.2766,4,5,1,12000,98000,18,5,0,0,100,0,0,1,2,90,10,0,0,0,1,-99
12,1,AL,2,3359.2766,2,10,1,11000,110000,19,5,0,0,100,0,0,1,2,69,9,10,0,10,3,-99
12,1,AL,2,3359.2766,4,3,2,22000,50000,20,5,0,0,100,0,0,1,6,0,0,0,0,100,24,-99
12,1,AL,2,3359.2766,4,4,1,20944,60944,18,5,0,0,100,0,0,1,2,95,5,0,0,0,4,-99
12,1,AL,2,3359.2766,4,5,1,15747,65000,15,5,0,0,100,0,0,1,2,80,10,5,5,0,10,-99
12,1,AL,2,3359.2766,4,12,1,20000,185000,15,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,2,3,2,10000,58100,17,5,0,0,100,0,0,1,2,50,35,10,5,0,23,-99
12,1,AL,2,3359.2766,2,13,3,10000,138000,15,5,0,0,100,0,0,1,2,100,0,0,0,0,13,-99
12,1,AL,2,3359.2766,4,16,1,5000,215900,20,5,0,0,100,0,0,1,2,100,0,0,0,0,10,-99
12,1,AL,2,3359.2766,4,14,1,3595,133475,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,9,-99
12,1,AL,2,3359.2766,4,7,1,14000,82000,20.1,1,0,0,15,85,0,1,2,95,0,5,0,0,23,9
12,1,AL,2,3359.2766,2,8,1,12900,125513,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,6,-99
12,1,AL,2,3359.2766,4,7,1,50000,205000,-99,5,0,0,100,0,0,1,2,75,20,0,5,0,6,-99
12,1,AL,2,3359.2766,4,1,1,7000,12000,17.1,5,0,0,100,0,0,1,2,95,5,0,0,0,4,-99
12,1,AL,2,3359.2766,2,14,1,10786,133475,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,4,10,1,20000,165550,24.1,5,0,0,100,0,0,1,3,50,50,0,0,0,10,-99
12,1,AL,2,3359.2766,4,14,1,12000,125000,16,5,0,0,100,0,0,1,2,75,25,0,0,0,6,-99
12,1,AL,2,3359.2766,4,9,1,16819,121799,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,15,-99
12,1,AL,2,3359.2766,3,8,1,12900,125513,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,17,7
12,1,AL,2,3359.2766,4,2,2,15000,36000,17,5,0,0,100,0,0,1,4,15,25,25,25,10,18,-99
12,1,AL,2,3359.2766,3,3,1,11500,33795,15,1,0,0,0,100,0,1,6,0,0,0,0,100,1,14
12,1,AL,2,3359.2766,4,15,1,16000,90000,10,5,0,0,100,0,0,1,2,100,0,0,0,0,4,-99
12,1,AL,2,3359.2766,4,2,1,10000,20000,19.5,5,0,0,100,0,0,1,2,90,10,0,0,0,4,-99
12,1,AL,2,3359.2766,2,2,1,25000,59193,20,5,0,0,100,0,0,1,2,70,20,0,0,10,7,-99
12,1,AL,2,3359.2766,4,1,1,26370,30841,16,5,0,0,100,0,0,1,2,75,25,0,0,0,4,-99
12,1,AL,2,3359.2766,4,15,1,9000,107000,15,5,0,0,100,0,0,2,2,80,0,10,0,0,10,-99
12,1,AL,2,3359.2766,3,7,1,11000,165000,12.5,1,0,0,20,80,0,1,2,90,9,1,0,0,3,6
12,1,AL,2,3359.2766,4,6,1,40000,135000,17.5,5,0,0,100,0,0,1,2,35,30,20,15,0,1,-99
12,1,AL,2,3359.2766,2,2,1,15821,34283,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,13,-99
12,1,AL,2,3359.2766,4,4,1,18000,60000,13,5,0,0,100,0,0,1,4,0,50,50,0,0,1,-99
12,1,AL,2,3359.2766,4,11,1,12293,145578,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,1,-99
12,1,AL,2,3359.2766,4,5,1,18400,104083,22,5,0,0,100,0,0,1,2,90,10,0,0,0,10,-99
12,1,AL,2,3359.2766,2,7,1,17000,136088,18,5,0,0,100,0,0,1,2,80,10,0,0,10,15,-99
12,1,AL,2,3359.2766,2,3,1,20000,57000,21,1,0,0,10,90,0,1,7,-99,-99,-99,-99,-99,3,13
12,1,AL,2,3359.2766,4,3,1,30000,34000,22,5,0,0,100,0,0,1,2,90,0,0,0,10,24,-99
12,1,AL,2,3359.2766,2,4,1,18761,66116,-99,1,0,0,50,50,0,1,3,0,80,0,0,0,4,6
12,1,AL,2,3359.2766,4,6,1,18441,119441,14,5,0,0,100,0,0,1,3,50,50,0,0,0,6,-99
12,1,AL,2,3359.2766,2,6,1,15000,64583,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,7,-99
12,1,AL,2,3359.2766,4,3,1,12000,53900,21,5,0,0,100,0,0,1,2,80,10,10,0,0,1,-99
12,1,AL,2,3359.2766,3,10,1,7233,146509,-99,5,0,0,100,0,0,1,1,90,0,0,0,0,1,-99
12,1,AL,2,3359.2766,3,17,1,19500,186895,14,1,0,0,0,100,0,1,2,95,5,0,0,0,3,6
12,1,AL,2,3359.2766,4,13,1,13912,109118,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,4,4,1,18761,66116,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,3,-99
12,1,AL,2,3359.2766,4,11,1,7000,150000,18,5,0,0,85,15,0,1,2,95,4,0,0,0,13,-99
12,1,AL,2,3359.2766,3,17,1,4781,146277,15,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,1,12
12,1,AL,2,3359.2766,4,16,1,500,149698,12,5,0,0,100,0,0,1,2,100,0,0,0,0,10,-99
12,1,AL,2,3359.2766,4,4,1,20000,97424,20,5,0,0,100,0,0,1,2,90,5,0,0,5,1,-99
12,1,AL,2,3359.2766,4,7,1,27000,100000,24,5,0,0,100,0,0,1,3,25,25,25,25,0,10,-99
12,1,AL,2,3359.2766,2,10,1,6808,146509,-99,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,1,-99
12,1,AL,2,3359.2766,3,2,1,18637,43124,-99,4,0,0,0,0,100,1,4,0,0,99,1,0,4,2
12,1,AL,2,3359.2766,3,17,1,2000,200000,10,5,0,0,100,0,0,1,2,100,0,0,0,0,1,-99
12,1,AL,2,3359.2766,3,17,1,6406,138601,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,4,-99
12,1,AL,2,3359.2766,4,7,2,30000,104875,15,5,0,0,100,0,0,1,7,-99,-99,-99,-99,-99,9,-99
12,1,AL,2,3359.2766,4,7,3,750,32000,-99,5,0,0,100,0,0,1,2,100,0,0,0,0,24,-99
